state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Chhattisgarh,MAHASAMUND,BJP,NDA,50.44280005072259,90511.0,national,centre-right,2.2710389494315866,7.404762196942734
Chhattisgarh,RAIGARH,BJP,NDA,48.76107676035682,66027.0,national,centre-right,2.3203720825947936,4.890439692946714
Chhattisgarh,RAIPUR,BJP,NDA,60.01088630259625,348238.0,national,centre-right,2.069046826031455,24.94094897045659
Chhattisgarh,RAJNANDGAON,BJP,NDA,50.6786745246677,111966.0,national,centre-right,2.2996616474987768,8.566424872210568
Chhattisgarh,SARGUJA,BJP,NDA,51.82452570452312,157873.0,national,centre-right,2.3482421691363515,12.327192628343042
Dadra & Nagar Haveli,Dadra And Nagar Haveli,IND,OTHER,45.44157038540981,9001.0,independent,independent,2.652144767890529,4.5235020077092045
Daman & Diu,Daman & diu,BJP,NDA,42.983228343756075,9942.0,national,centre-right,2.9669363191491334,11.366312636476923
Goa,North Goa,BJP,NDA,57.12272646677305,80247.0,national,centre-right,2.1085574044373665,18.721828718609146
Goa,South Goa,INC,INDIA,47.47359123829712,9755.0,national,centre-left,2.3143287307942586,2.2975917093564107
Gujarat,Ahmedabad East,BJP,NDA,67.16733833945288,434330.0,national,centre-right,1.8824747417744792,38.90566453504985
Gujarat,Ahmedabad West,BJP,NDA,64.3537166607825,321546.0,national,centre-right,1.9322409443792645,32.25057771929262
Gujarat,Amreli,BJP,NDA,58.18897958240895,201431.0,national,centre-right,2.132026504769703,22.15555557999796
Gujarat,Anand,BJP,NDA,57.104651466949775,197718.0,national,centre-right,2.080437451964548,17.83394563351647
Gujarat,Banaskantha,BJP,NDA,61.620516096366785,368296.0,national,centre-right,2.166214951458763,33.41823332404787
Gujarat,Bardoli,BJP,NDA,55.063210384277006,215447.0,national,centre-right,2.19080769026937,15.982264594914987
Gujarat,Bharuch,BJP,NDA,55.473700232664335,334214.0,national,centre-right,2.541098987309821,29.06903824827676
Gujarat,Bhavnagar,BJP,NDA,63.50584233428312,329519.0,national,centre-right,1.9793548433673918,31.645601226952618
Gujarat,Chhota Udaipur,BJP,NDA,62.02599843077944,377943.0,national,centre-right,2.065681057620002,30.665766569111018
Gujarat,Dahod,BJP,NDA,52.836122993344695,127596.0,national,centre-right,2.23667539412698,12.000993216780849
Gujarat,Gandhinagar,BJP,NDA,69.66988295212953,557014.0,national,centre-right,1.802619678694414,43.37811212609708
Gujarat,Jamnagar,BJP,NDA,58.5171593477519,236804.0,national,centre-right,2.146169077022627,23.423560657391697
Gujarat,Junagadh,BJP,NDA,54.51583141161471,150211.0,national,centre-right,2.199322629692794,14.950191242934764
Gujarat,Kachchh,BJP,NDA,62.25911309443529,305513.0,national,centre-right,2.0277608605844404,29.858639285846927
Gujarat,Kheda,BJP,NDA,65.04192027729006,367145.0,national,centre-right,1.9105746246551967,33.418348074379715
Gujarat,Mahesana,BJP,NDA,60.95774434394578,281519.0,national,centre-right,2.024621697946017,26.01988283986698
Gujarat,Navsari,BJP,NDA,74.36740167184243,689668.0,national,centre-right,1.6665574815304585,52.726185725272884
